order_id,customer_id,product_id,quantity,order_date
40095,3573,60,5,2024-04-12
40096,1517,95,4,2025-03-17
40097,3572,142,3,2024-08-12
40098,3245,136,4,2024-02-01
40099,8892,185,4,2025-08-02
40100,7807,107,3,2025-05-17
40101,2770,104,1,2024-02-10
40102,233,114,1,2024-12-27
40103,5155,199,5,2024-12-10
40104,1293,180,1,2025-05-24
40105,1797,197,3,2025-02-07
40106,9617,165,1,2025-02-21
40107,4199,128,5,2024-11-08
40108,5632,136,5,2024-02-13
40109,171,103,1,2025-01-19
40110,4184,188,3,2025-05-01
40111,8194,94,3,2024-04-03
40112,2415,116,4,2025-04-28
40113,8640,154,1,2025-05-21
40114,8168,65,1,2024-07-02
40115,6355,47,5,2024-02-26
40116,8120,200,5,2023-12-30
40117,9197,116,2,2024-03-22
40118,2537,37,4,2024-04-07
40119,2087,66,2,2024-11-24
40120,3842,16,1,2024-06-11
40121,9319,76,4,2025-04-16
40122,5953,60,5,2024-12-10
40123,206,102,4,2025-01-12
40124,5890,95,2,2025-07-02
40125,2044,2,3,2024-11-29
40126,1206,43,3,2025-02-05
40127,7026,183,4,2025-06-17
40128,7646,167,2,2023-11-30
40129,5413,40,5,2024-01-17
40130,2354,35,2,2024-03-26
40131,653,139,5,2024-09-12
40132,3181,10,3,2024-12-20
40133,8302,154,3,2024-03-06
40134,2399,90,5,2024-03-11
40135,6317,146,1,2024-03-09
40136,2200,198,1,2025-07-11
40137,959,106,3,2024-11-22
40138,6756,163,3,2024-03-27
40139,8814,61,3,2025-08-02
40140,509,199,2,2025-08-16
40141,7414,18,5,2025-06-20
40142,306,162,4,2024-07-09
40143,7589,151,4,2025-01-18
40144,3919,198,1,2025-03-30
40145,7905,102,2,2024-05-01
40146,4755,180,1,2025-01-01
40147,4966,174,4,2024-03-29
40148,783,42,5,2025-10-23
40149,4240,129,5,2025-02-23
40150,6350,186,1,2024-07-18
40151,5475,183,4,2024-05-18
40152,4264,196,5,2024-09-02
40153,1600,40,2,2024-08-22
40154,5446,55,2,2024-02-05
40155,7272,82,2,2025-01-15
40156,2764,88,2,2024-07-06
40157,4031,197,2,2024-02-28
40158,8254,54,2,2023-11-07
40159,456,180,1,2025-11-01
40160,6862,46,1,2025-08-11
40161,471,98,4,2025-08-26
40162,5377,174,4,2024-07-11
40163,9312,100,2,2024-08-29
40164,9803,49,1,2024-05-05
40165,6200,143,4,2025-02-10
40166,1516,136,3,2024-11-27
40167,9724,118,1,2024-01-13
40168,2760,92,4,2023-12-23
40169,3638,157,1,2024-02-16
40170,5623,121,2,2024-02-28
40171,1332,164,2,2025-07-26
40172,1115,190,3,2024-11-29
40173,461,46,5,2025-04-11
40174,7029,24,3,2025-03-21
40175,804,16,3,2023-12-12
40176,446,183,4,2024-05-29
40177,6781,62,1,2025-03-22
40178,8081,48,2,2025-03-05
40179,5686,166,2,2025-08-24
40180,1885,74,3,2024-10-20
40181,2636,69,1,2024-03-22
40182,2781,131,1,2025-07-08
40183,7401,6,3,2024-05-14
40184,35,19,3,2023-12-24
40185,585,76,5,2024-07-04
40186,3059,136,5,2024-06-17
40187,1604,109,2,2024-06-27
40188,1401,194,1,2024-03-05
40189,3851,66,1,2024-06-04
40190,5133,49,4,2025-02-10
40191,5078,86,4,2025-06-15
40192,1595,130,5,2025-03-20
40193,6121,120,3,2025-07-03
40194,3238,28,2,2025-04-12
40195,2881,47,4,2024-10-06
40196,3978,47,5,2023-11-14
40197,6298,16,3,2024-04-05
40198,4585,76,1,2025-05-01
40199,7139,78,5,2024-08-21
40200,1492,56,5,2023-11-10
40201,6431,7,2,2024-05-02
40202,543,155,3,2025-04-21
40203,9674,32,4,2025-09-03
40204,2656,87,2,2025-10-10
40205,1173,119,2,2024-12-26
40206,5950,65,3,2025-03-03
40207,7630,72,3,2025-08-19
40208,6625,129,3,2025-08-16
40209,8574,106,3,2025-08-22
40210,7353,74,4,2023-12-19
40211,6281,61,3,2024-08-17
40212,1067,133,3,2025-08-13
40213,1519,139,5,2024-03-31
40214,951,113,1,2024-11-10
40215,9173,127,5,2025-01-06
40216,6046,93,3,2025-07-19
40217,7791,50,4,2025-09-27
40218,6305,74,3,2024-11-18
40219,2507,63,1,2025-09-19
40220,3836,97,3,2024-12-02
40221,9276,73,3,2025-05-04
40222,8028,111,1,2025-05-08
40223,7243,106,5,2025-04-22
40224,1409,31,1,2024-02-09
40225,4704,137,4,2025-08-06
40226,5464,151,4,2023-12-02
40227,3442,9,3,2024-06-28
40228,8317,129,4,2024-01-24
40229,9554,115,4,2025-01-04
40230,267,62,4,2025-04-29
40231,9119,150,4,2025-02-05
40232,306,22,5,2025-05-20
40233,9400,6,1,2024-05-13
40234,264,98,2,2024-09-22
40235,7229,148,2,2024-09-09
40236,5590,92,2,2025-09-26
40237,9077,124,2,2025-06-11
40238,1648,36,3,2025-01-07
40239,7570,11,3,2024-07-03
40240,7018,170,1,2025-02-18
40241,3601,39,2,2025-01-25
40242,4097,58,2,2024-06-25
40243,1650,174,2,2025-07-16
40244,1472,135,5,2025-05-09
40245,9786,34,1,2024-02-10
40246,9884,81,2,2025-03-09
40247,4077,183,4,2025-07-19
40248,2169,18,3,2025-03-16
40249,8312,30,1,2024-01-12
40250,5472,119,3,2025-10-23
40251,727,130,1,2025-06-03
40252,8977,160,1,2025-01-14
40253,8124,73,1,2024-07-20
40254,6269,77,4,2025-10-17
40255,4526,65,4,2024-03-25
40256,3933,126,4,2025-08-06
40257,2049,65,4,2023-12-31
40258,648,145,2,2025-01-29
40259,7319,116,1,2024-05-20
40260,2661,69,1,2024-04-09
40261,3502,99,4,2024-05-14
40262,186,25,5,2024-08-31
40263,2421,161,2,2025-10-13
40264,6820,183,2,2024-11-11
40265,1427,86,2,2024-12-28
40266,9285,56,5,2024-07-12
40267,6769,171,4,2025-02-03
40268,3608,169,4,2023-11-26
40269,1516,172,3,2023-12-31
40270,7894,115,4,2024-10-27
40271,7991,90,3,2024-02-01
40272,3098,178,2,2025-06-12
40273,9416,148,4,2024-09-08
40274,9834,190,3,2024-03-02
40275,5959,102,2,2025-02-18
40276,6888,31,3,2024-12-08
40277,7497,20,2,2025-02-05
40278,1715,33,2,2024-12-19
40279,5221,194,4,2024-04-05
40280,892,173,5,2024-02-06
40281,640,99,4,2024-10-10
40282,3915,50,5,2025-06-22
40283,490,68,2,2024-07-30
40284,9291,180,1,2024-12-19
40285,3225,115,2,2024-06-26
40286,1055,83,1,2025-03-09
40287,6166,27,5,2024-11-11
40288,9902,66,4,2024-11-12
40289,1558,109,3,2025-04-09
40290,2013,72,1,2024-11-24
40291,2523,90,2,2023-11-09
40292,5459,84,5,2024-09-22
40293,687,195,2,2024-10-08
40294,4831,69,1,2025-08-01
40295,9529,179,2,2025-09-13
40296,5525,38,3,2024-09-22
40297,1053,198,2,2025-05-10
40298,8560,166,4,2025-08-29
40299,5658,150,4,2025-01-29
40300,6055,117,3,2024-04-26
40301,9141,88,2,2024-01-23
40302,6944,98,5,2024-10-16
40303,4091,86,2,2024-10-31
40304,4858,135,2,2025-01-19
40305,2956,33,3,2024-01-11
40306,9441,20,5,2024-04-06
40307,7976,52,3,2024-08-24
40308,728,148,4,2025-10-15
40309,7994,189,1,2024-09-16
40310,6504,91,4,2024-04-24
40311,4680,108,2,2025-11-02
40312,2411,16,3,2025-09-13
40313,8349,178,4,2024-12-27
40314,7734,158,4,2024-09-15
40315,6239,4,3,2024-05-13
40316,8370,43,3,2024-04-04
40317,7975,111,3,2025-03-02
40318,5864,1,2,2024-09-16
40319,2881,18,1,2025-05-12
40320,1198,135,2,2023-12-30
40321,7586,37,2,2024-04-13
40322,9345,139,5,2025-09-01
40323,7023,6,5,2025-06-09
40324,6534,107,3,2024-12-23
40325,2180,11,4,2024-05-26
40326,6788,94,3,2024-01-17
40327,6111,105,1,2023-11-28
40328,8174,75,5,2024-05-18
40329,2476,181,4,2023-12-17
40330,5145,30,4,2025-05-01
40331,6171,16,4,2024-06-26
40332,2414,80,3,2024-01-14
40333,5904,183,3,2025-06-23
40334,4288,122,1,2025-02-26
40335,3106,121,2,2025-02-09
40336,8681,95,4,2023-11-14
40337,8236,151,5,2025-09-30
40338,2500,129,3,2024-06-22
40339,1673,110,5,2024-01-31
40340,5790,168,5,2024-12-27
40341,8724,190,3,2025-07-21
40342,6208,180,2,2025-05-08
40343,3531,102,1,2023-12-08
40344,2731,165,4,2025-10-25
40345,757,156,3,2024-09-07
40346,9432,133,3,2025-01-18
40347,1905,94,5,2023-11-06
40348,7798,129,2,2025-03-21
40349,3130,80,4,2024-08-27
40350,9672,145,5,2023-12-26
40351,9533,175,3,2023-12-15
40352,6566,87,3,2024-01-02
40353,5063,131,3,2024-09-08
40354,3239,178,2,2025-02-17
40355,9861,94,1,2024-05-18
40356,9407,104,2,2024-07-12
40357,383,119,4,2024-04-07
40358,3246,44,4,2024-09-24
40359,5415,119,1,2024-04-11
40360,7469,139,5,2024-10-28
40361,3276,186,4,2023-11-18
40362,7944,185,2,2024-05-04
40363,5727,159,4,2025-07-31
40364,492,93,2,2025-06-03
40365,8428,99,5,2024-09-21
40366,9846,29,5,2024-09-16
40367,7390,53,5,2025-09-02
40368,1661,148,1,2025-10-29
40369,9477,114,5,2025-07-04
40370,5505,22,5,2024-08-18
40371,9998,130,3,2025-10-05
40372,521,152,4,2024-03-25
40373,7698,138,2,2024-10-15
40374,7856,87,3,2025-07-30
40375,5661,109,2,2024-07-08
40376,9583,132,5,2024-09-08
40377,4050,191,1,2023-12-31
40378,1316,12,4,2025-08-27
40379,3539,153,5,2024-04-22
40380,7821,42,2,2025-04-24
40381,1404,25,2,2023-11-10
40382,1413,97,5,2025-09-28
40383,6898,135,4,2023-11-09
40384,2327,160,2,2024-01-07
40385,2389,30,5,2024-11-12
40386,8096,148,2,2024-03-21
40387,8625,90,2,2025-03-18
40388,1704,131,4,2025-04-30
40389,6256,180,1,2024-04-11
40390,6610,149,3,2024-11-08
40391,5900,18,4,2024-09-16
40392,1246,105,3,2025-06-24
40393,6841,59,4,2023-12-02
40394,4303,19,4,2025-01-09
40395,6404,102,3,2025-10-05
40396,4265,173,4,2025-11-03
40397,9524,190,5,2024-05-08
40398,9892,47,5,2025-01-07
40399,8456,9,2,2023-11-14
40400,752,167,2,2025-01-08
40401,2910,73,1,2025-04-23
40402,4876,154,2,2025-07-08
40403,5669,73,1,2024-07-11
40404,5127,92,3,2025-09-04
40405,8622,163,2,2023-12-24
40406,7473,151,4,2025-03-19
40407,1871,76,1,2025-10-27
40408,8122,60,4,2024-08-01
40409,9446,19,4,2024-03-13
40410,3135,145,2,2024-03-08
40411,826,22,2,2024-12-20
40412,8947,78,2,2025-05-27
40413,5663,100,2,2024-08-15
40414,2576,9,2,2024-04-28
40415,1964,165,4,2024-12-12
40416,6812,20,4,2025-03-14
40417,8879,90,3,2024-12-16
40418,4557,35,2,2025-01-07
40419,9142,143,3,2025-02-15
40420,6040,131,3,2024-05-29
40421,9782,169,2,2024-06-16
40422,7914,135,5,2024-04-10
40423,5747,120,2,2024-09-21
40424,8554,136,1,2025-04-15
40425,4443,16,1,2025-06-05
40426,4645,2,4,2025-08-05
40427,2756,184,1,2024-04-19
40428,559,1,5,2025-05-24
40429,8910,119,4,2025-01-05
40430,3503,74,5,2024-05-08
40431,6877,18,2,2025-08-26
40432,1874,161,4,2024-02-27
40433,8105,95,4,2024-06-03
40434,2634,130,1,2024-08-30
40435,3585,153,4,2025-04-04
40436,3706,177,2,2024-05-27
40437,2581,178,1,2025-04-22
40438,840,145,5,2025-02-15
40439,4498,43,5,2025-03-01
40440,3806,128,3,2024-09-06
40441,818,148,4,2024-12-01
40442,2388,97,3,2025-09-05
40443,6212,86,1,2025-10-21
40444,9226,159,1,2024-09-13
40445,987,84,3,2024-11-11
40446,6433,105,5,2025-04-22
40447,2611,113,5,2024-12-25
40448,5608,17,3,2024-05-20
40449,1897,173,3,2025-02-07
40450,772,73,1,2025-05-08
40451,5536,72,5,2024-04-06
40452,7566,79,5,2024-09-29
40453,6420,6,3,2024-07-08
40454,3906,154,2,2025-10-18
40455,4304,73,4,2023-12-20
40456,3803,140,4,2024-01-04
40457,5574,7,3,2025-04-16
40458,6260,145,3,2025-03-24
40459,677,1,2,2025-08-30
40460,413,178,5,2025-04-21
40461,5359,73,2,2025-02-21
40462,8188,53,5,2025-03-07
40463,1603,34,1,2025-05-03
40464,9176,19,5,2025-02-09
40465,402,174,2,2025-01-04
40466,7954,142,4,2024-11-28
40467,5163,120,5,2025-02-14
40468,7725,94,2,2025-09-09
40469,4165,167,2,2023-11-23
40470,467,107,4,2024-04-03
40471,8452,113,4,2025-04-27
40472,8607,87,2,2024-02-25
40473,1813,44,5,2024-07-24
40474,4588,101,5,2024-10-06
40475,7670,17,1,2024-11-26
40476,8475,158,4,2024-09-29
40477,8846,57,3,2024-04-02
40478,7533,73,3,2024-03-24
40479,2231,132,1,2024-05-11
40480,477,3,2,2025-04-29
40481,2651,127,3,2024-06-06
40482,4299,85,5,2023-12-07
40483,3282,26,4,2024-03-31
40484,9251,30,4,2024-10-15
40485,2389,180,3,2025-06-05
40486,2441,184,3,2024-03-02
40487,716,156,2,2024-09-24
40488,6289,63,2,2025-10-08
40489,3357,9,4,2024-03-26
40490,509,178,4,2025-03-16
40491,3191,47,5,2025-06-25
40492,6387,50,2,2024-04-11
40493,5264,135,5,2024-02-17
40494,5244,51,1,2024-11-02
40495,4565,14,1,2025-05-20
40496,5925,187,5,2025-02-19
40497,3449,27,5,2023-12-31
40498,3561,135,5,2025-01-19
40499,6837,12,5,2025-04-18
40500,8971,168,4,2025-09-02
40501,8487,181,2,2024-07-11
40502,2977,88,3,2025-05-22
40503,7180,126,4,2024-01-14
40504,6663,57,4,2025-08-04
40505,686,79,4,2024-09-18
40506,4166,50,4,2024-02-02
40507,5783,45,2,2025-07-03
40508,9776,3,4,2025-06-05
40509,6720,82,5,2025-06-25
40510,2754,2,4,2025-09-28
40511,1942,120,1,2025-06-04
40512,1801,71,1,2024-07-24
40513,9087,135,4,2024-09-11
40514,8453,150,1,2025-01-29
40515,9099,182,4,2024-02-27
40516,6771,111,5,2025-05-30
40517,8603,37,1,2024-12-05
40518,4222,146,1,2025-01-30
40519,7997,22,4,2025-02-15
40520,4497,82,2,2025-06-30
40521,5004,190,1,2024-03-29
40522,8529,8,2,2025-09-21
40523,8025,52,2,2025-08-03
40524,898,54,2,2024-06-25
40525,2923,51,2,2024-07-18
40526,3870,165,1,2025-03-27
40527,5090,59,5,2023-12-24
40528,288,101,3,2024-06-26
40529,5391,72,1,2025-04-27
40530,6509,137,1,2025-04-24
40531,772,33,2,2025-09-19
40532,391,181,3,2025-03-01
40533,3410,90,3,2025-08-18
40534,4613,1,3,2024-10-14
40535,5727,157,4,2025-02-06
40536,1059,144,5,2024-10-12
40537,6435,124,4,2025-05-18
40538,6861,189,2,2025-05-09
40539,1933,98,4,2025-08-24
40540,7875,139,4,2025-09-10
40541,5404,35,5,2024-06-29
40542,6036,107,1,2025-09-02
40543,1545,13,1,2025-03-20
40544,8567,158,3,2025-01-15
40545,5475,61,1,2025-08-22
40546,1816,139,1,2024-09-21
40547,8430,126,2,2025-10-21
40548,4771,130,3,2024-06-16
40549,9060,182,2,2025-03-21
40550,8773,171,3,2023-11-16
40551,322,160,5,2025-08-29
40552,6487,21,4,2024-01-02
40553,5006,152,4,2023-11-13
40554,3637,21,5,2024-08-14
40555,9663,198,3,2024-01-12
40556,9187,161,5,2025-08-31
40557,7145,159,2,2024-01-25
40558,6354,85,5,2025-01-29
40559,2060,54,4,2025-01-22
40560,5451,140,1,2025-01-27
40561,9807,179,4,2025-09-12
40562,9413,44,5,2024-05-10
40563,4613,186,2,2025-09-09
40564,6213,137,5,2025-07-07
40565,842,64,4,2024-07-06
40566,1027,111,3,2025-07-29
40567,3582,137,2,2024-07-04
40568,4128,93,3,2024-02-16
40569,7488,129,5,2024-05-10
40570,9287,146,5,2025-10-02
40571,1058,2,2,2024-09-25
40572,8218,124,4,2024-06-09
40573,6235,133,5,2024-01-04
40574,5981,36,1,2024-06-25
40575,4830,35,2,2025-02-26
40576,3559,65,2,2025-02-05
40577,3950,63,5,2024-03-05
40578,8203,94,2,2025-06-18
40579,8316,127,1,2025-05-16
40580,553,184,2,2023-11-06
40581,3726,150,2,2025-03-21
40582,6726,73,3,2024-12-29
40583,5747,140,3,2025-08-08
40584,8552,80,5,2023-11-11
40585,4976,91,1,2024-06-25
40586,7569,31,4,2025-03-06
40587,9963,195,2,2024-03-17
40588,4014,139,5,2024-05-17
40589,8032,84,2,2025-10-13
40590,6785,190,2,2025-10-22
40591,4747,6,2,2024-08-08
40592,2269,57,3,2024-11-17
40593,3885,111,1,2024-06-28
40594,7395,195,5,2023-12-22
40595,9542,108,5,2024-03-19
40596,5041,3,3,2025-01-12
40597,8163,93,4,2024-04-01
40598,916,41,1,2024-06-23
40599,8031,31,3,2025-05-30
40600,1085,83,5,2025-05-31
40601,331,167,4,2024-08-24
40602,206,154,2,2023-11-29
40603,4474,19,1,2024-01-23
40604,4292,173,2,2025-10-13
40605,2772,84,2,2024-11-07
40606,3823,85,2,2024-04-10
40607,5300,154,3,2025-10-22
40608,291,182,2,2024-03-11
40609,6167,89,1,2025-06-13
40610,3413,159,2,2025-01-04
40611,4606,13,5,2025-05-12
40612,1512,54,4,2025-09-25
40613,1606,181,2,2025-09-08
40614,8783,157,3,2024-04-28
40615,3445,10,2,2024-10-04
40616,5266,45,2,2025-09-01
40617,4037,48,1,2024-06-01
40618,1549,170,1,2024-10-02
40619,411,80,1,2024-07-08
40620,5696,180,1,2024-06-30
40621,1429,37,5,2024-05-10
40622,3309,80,2,2024-02-20
40623,9477,114,4,2024-12-19
40624,2238,170,1,2024-04-26
40625,3723,191,5,2025-03-09
40626,7386,134,4,2024-12-06
40627,3329,62,5,2025-02-12
40628,6578,191,1,2024-03-27
40629,7340,164,4,2025-05-01
40630,2586,48,4,2023-11-17
40631,5627,145,1,2024-12-31
40632,3839,137,1,2024-04-10
40633,2855,5,1,2024-12-05
40634,3640,85,2,2025-06-08
40635,62,133,1,2024-08-14
40636,8037,173,3,2024-04-26
40637,5828,38,3,2023-11-21
40638,2657,103,1,2025-06-12
40639,5883,69,3,2023-11-19
40640,4315,66,2,2025-05-16
40641,6020,108,5,2024-10-05
40642,6007,40,5,2024-01-18
40643,696,190,5,2025-01-12
40644,6379,120,4,2024-08-15
40645,3527,117,1,2024-11-23
40646,2043,191,5,2025-01-06
40647,82,110,3,2024-06-13
40648,440,163,3,2024-10-12
40649,358,53,2,2024-07-09
40650,1587,45,2,2025-01-25
40651,4439,115,1,2025-10-12
40652,6975,36,1,2024-09-21
40653,457,182,4,2025-08-25
40654,1770,160,5,2024-05-21
40655,4026,74,2,2024-08-22
40656,5621,162,1,2024-09-15
40657,294,20,1,2023-11-16
40658,2380,87,5,2024-09-22
40659,6168,148,2,2025-03-10
40660,1856,94,5,2025-09-04
40661,8467,191,1,2024-10-06
40662,5469,46,5,2024-07-02
40663,4275,179,2,2024-07-08
40664,6625,198,1,2025-04-04
40665,2087,105,4,2025-09-12
40666,4794,200,3,2023-11-27
40667,5125,120,1,2025-07-05
40668,6401,188,5,2025-06-13
40669,9412,142,3,2025-02-09
40670,1843,63,4,2023-12-14
40671,939,173,4,2025-06-25
40672,847,99,3,2025-07-02
40673,4485,128,5,2023-12-30
40674,249,153,1,2025-02-02
40675,1539,56,5,2024-01-28
40676,1747,53,2,2025-09-11
40677,6888,64,3,2024-08-07
40678,5483,187,3,2025-02-24
40679,3937,90,3,2025-05-14
40680,5486,148,1,2024-12-04
40681,6229,120,3,2024-04-27
40682,7311,120,5,2025-06-16
40683,922,28,2,2024-07-10
40684,7643,110,3,2024-04-22
40685,6691,180,4,2024-03-24
40686,3111,102,4,2024-03-22
40687,8398,128,1,2025-10-17
40688,8318,125,5,2024-08-30
40689,5175,171,4,2025-06-07
40690,1688,36,4,2024-12-15
40691,819,53,1,2025-05-02
40692,5177,50,5,2024-02-17
40693,6724,109,4,2024-08-20
40694,8535,177,1,2025-02-23
40695,5925,5,2,2025-02-12
40696,6109,42,5,2024-11-26
40697,2901,36,1,2025-04-02
40698,6545,173,5,2024-09-17
40699,261,74,4,2024-08-15
40700,5067,43,4,2025-04-10
40701,1910,25,5,2025-02-25
40702,4585,185,1,2025-04-21
40703,9912,130,5,2025-02-08
40704,4821,15,3,2024-11-21
40705,2195,52,1,2025-08-12
40706,2937,138,5,2024-05-22
40707,467,48,1,2023-11-30
40708,2376,198,2,2025-10-19
40709,2582,192,1,2024-01-06
40710,4138,127,2,2025-08-30
40711,1094,16,4,2023-11-13
40712,1804,37,2,2025-10-20
40713,9331,165,4,2024-03-13
40714,7099,50,1,2024-07-26
40715,32,35,2,2024-12-12
40716,9240,104,1,2024-07-03
40717,1315,7,1,2025-03-31
40718,2151,181,3,2025-01-06
40719,3055,140,5,2024-02-08
40720,4636,85,1,2024-03-16
40721,2899,6,1,2025-03-23
40722,5021,12,4,2024-03-18
40723,7967,183,4,2024-02-20
40724,4480,200,1,2025-05-01
40725,6975,47,4,2025-01-11
40726,4287,151,2,2025-01-29
40727,6945,190,4,2024-04-14
40728,1843,104,2,2024-12-12
40729,9847,89,2,2024-08-15
40730,6539,28,1,2024-11-29
40731,2918,192,5,2025-01-08
40732,9330,42,2,2024-06-20
40733,366,7,3,2024-12-02
40734,767,56,4,2024-03-25
40735,1600,112,5,2024-07-01
40736,2219,196,2,2024-08-11
40737,5194,120,3,2025-02-20
40738,4983,98,2,2025-06-25
40739,1791,7,4,2024-11-26
40740,9411,193,5,2024-07-01
40741,3657,29,3,2024-04-09
40742,9694,145,2,2024-11-02
40743,9385,17,2,2025-03-31
40744,1501,28,1,2024-04-27
40745,8998,84,4,2024-02-06
40746,7141,74,3,2025-10-20
40747,3618,156,2,2024-03-14
40748,4459,52,2,2024-04-15
40749,9241,80,2,2025-10-04
40750,2929,192,3,2024-08-07
40751,8860,157,1,2024-10-21
40752,8423,193,5,2025-05-03
40753,109,58,4,2023-11-14
40754,4094,35,4,2025-09-19
40755,9929,76,1,2024-08-04
40756,342,103,4,2024-07-16
40757,6331,19,4,2025-06-22
40758,4705,29,2,2025-10-11
40759,8489,200,3,2024-10-06
40760,8859,188,2,2024-06-07
40761,7380,26,3,2025-06-10
40762,6190,86,2,2024-11-24
40763,6881,137,1,2024-03-26
40764,2704,167,3,2024-05-17
40765,7530,192,4,2025-04-27
40766,1708,132,3,2024-10-24
40767,6828,174,2,2025-05-07
40768,9043,196,1,2025-01-06
40769,8635,178,3,2024-11-17
40770,7349,118,2,2025-08-16
40771,6008,99,1,2023-11-07
40772,5292,150,3,2024-11-02
40773,608,2,2,2023-11-09
40774,7511,121,5,2025-10-16
40775,8114,96,1,2024-05-29
40776,196,190,4,2024-10-10
40777,5040,58,5,2025-09-24
40778,3393,177,1,2023-11-23
40779,1800,7,3,2025-03-17
40780,7778,27,4,2023-12-26
40781,860,145,1,2024-09-07
40782,6325,109,1,2024-01-09
40783,9136,167,3,2024-11-05
40784,6960,200,5,2024-03-29
40785,6574,63,5,2024-07-06
40786,7621,2,5,2025-10-13
40787,9607,72,1,2024-10-02
40788,5157,29,4,2024-05-30
40789,4272,86,4,2025-08-16
40790,7565,72,1,2023-11-12
40791,9359,187,2,2025-04-30
40792,5357,109,1,2023-11-06
40793,5404,195,4,2024-12-19
40794,4034,131,2,2025-01-25
40795,7332,183,4,2024-12-17
40796,4214,127,4,2024-01-25
40797,4648,128,4,2025-10-02
40798,6607,127,3,2025-04-27
40799,173,145,3,2024-02-21
40800,5575,23,4,2025-07-05
40801,1656,155,3,2025-07-30
40802,4553,77,3,2023-11-15
40803,486,156,1,2025-03-05
40804,5547,139,2,2024-04-28
40805,6394,105,5,2024-07-31
40806,8743,35,2,2025-02-15
40807,7195,27,1,2023-12-31
40808,7647,98,5,2024-06-17
40809,4763,3,2,2024-12-02
40810,1738,139,4,2025-07-21
40811,8315,184,4,2025-09-07
40812,1570,150,4,2024-08-08
40813,1830,147,5,2024-08-17
40814,9626,41,1,2025-10-31
40815,7169,19,2,2025-04-04
40816,1854,20,2,2024-02-15
40817,3364,159,2,2024-03-15
40818,6360,66,2,2023-11-28
40819,2815,124,5,2023-12-04
40820,3577,69,4,2024-02-10
40821,52,188,4,2024-07-30
40822,8623,15,4,2024-10-15
40823,5044,164,1,2024-03-03
40824,1441,165,3,2024-04-05
40825,913,120,1,2024-08-04
40826,9348,118,2,2024-08-12
40827,29,127,5,2024-05-15
40828,1601,138,2,2024-01-24
40829,7103,188,4,2025-02-18
40830,9012,47,2,2025-03-21
40831,5119,163,1,2023-11-08
40832,9418,53,1,2025-04-17
40833,1605,149,3,2024-01-26
40834,5725,78,3,2024-11-10
40835,1048,17,5,2024-05-08
40836,20,14,4,2025-05-29
40837,3015,159,2,2024-04-14
40838,2358,128,4,2024-10-24
40839,9424,126,2,2025-08-31
40840,6704,126,1,2025-07-25
40841,1503,48,4,2025-08-21
40842,9491,199,1,2025-04-22
40843,4404,152,5,2025-07-17
40844,7912,77,2,2025-08-18
40845,5801,119,1,2025-02-24
40846,5984,53,3,2024-08-22
40847,2032,192,2,2024-07-10
40848,2495,110,2,2024-04-17
40849,8068,179,3,2023-12-18
40850,6332,98,2,2023-12-28
40851,4810,5,5,2025-03-24
40852,340,110,4,2024-03-12
40853,1559,91,2,2024-06-24
40854,5147,1,5,2025-03-09
40855,2418,171,3,2025-06-24
40856,9161,130,5,2025-05-17
40857,7893,143,3,2024-12-22
40858,3015,175,4,2024-01-26
40859,181,114,2,2024-06-16
40860,2728,14,2,2025-02-05
40861,2453,55,1,2025-08-13
40862,1480,146,1,2024-10-22
40863,6228,93,5,2025-09-15
40864,299,87,2,2024-03-12
40865,9934,127,4,2025-01-30
40866,1629,116,1,2024-01-27
40867,5962,86,3,2024-09-26
40868,8271,152,5,2024-06-17
40869,7471,21,4,2024-03-05
40870,7435,191,2,2024-06-15
40871,6036,80,3,2025-08-04
40872,5285,105,3,2025-05-15
40873,942,44,4,2025-01-07
40874,3972,90,1,2024-08-07
40875,7087,131,3,2025-07-23
40876,3743,129,5,2025-08-01
40877,4781,77,1,2024-09-30
40878,6023,158,5,2024-03-22
40879,7908,61,4,2023-12-07
40880,2996,200,1,2024-06-04
40881,7453,36,1,2025-07-21
40882,7728,51,5,2025-08-13
40883,6535,124,2,2025-03-14
40884,9639,28,1,2025-05-22
40885,245,30,1,2024-03-30
40886,6261,190,1,2024-11-22
40887,429,152,3,2024-09-20
40888,5092,158,2,2023-12-27
40889,6786,196,5,2025-08-03
40890,7104,145,5,2025-09-16
40891,9116,200,5,2024-09-11
40892,440,115,3,2024-04-13
40893,7904,103,4,2025-04-11
40894,3671,164,5,2025-03-30
40895,8624,119,4,2024-07-17
40896,7032,131,4,2025-06-23
40897,9525,96,1,2024-02-08
40898,5206,95,3,2025-01-21
40899,3125,108,1,2025-02-09
40900,224,102,4,2025-03-02
40901,9193,115,1,2024-10-16
40902,9352,163,1,2024-02-27
40903,2863,129,3,2024-06-02
40904,5386,162,1,2024-07-02
40905,12,98,3,2025-06-10
40906,928,189,3,2025-10-27
40907,5496,135,5,2024-07-11
40908,2659,44,2,2024-10-01
40909,6921,157,3,2024-12-22
40910,9258,36,2,2025-03-25
40911,9537,196,1,2024-06-19
40912,3144,182,3,2024-06-17
40913,2927,182,3,2024-09-12
40914,3692,190,2,2024-10-26
40915,2068,38,5,2024-02-28
40916,7986,146,3,2025-10-03
40917,4176,107,1,2025-04-28
40918,3357,36,1,2024-09-10
40919,4603,146,4,2024-08-03
40920,4538,37,3,2025-04-08
40921,4640,188,5,2024-02-08
40922,34,109,1,2025-06-23
